Char,Genre,Title,line_count
EARL,Drama,arbitrage,44
RITTENBAND,Drama,arbitrage,49
BRYER,Drama,arbitrage,272
(BEAT),Drama,arbitrage,53
JIMMY,Drama,arbitrage,274
ROBERT,Drama,arbitrage,881
ELLEN,Drama,arbitrage,209
(LAUGHS),Drama,arbitrage,34
AIMES,Drama,arbitrage,22
MAYFIELD,Drama,arbitrage,48
BROOKE,Drama,arbitrage,143
SPRINGFIELD,Drama,manhunter,75
GEEHAN,Drama,manhunter,36
DR. CHILTON,Drama,manhunter,108
SARAH,Drama,manhunter,44
BOWMAN,Drama,manhunter,83
KEVIN,Drama,manhunter,45
VOICE,Drama,manhunter,34
SPURGEN,Drama,manhunter,34
LOUNDS,Drama,manhunter,111
BLOOM,Drama,manhunter,57
LECKTOR,Drama,manhunter,210
REBA,Drama,manhunter,127
DOLLARHYDE,Drama,manhunter,213
CRAWFORD,Drama,manhunter,366
MOLLY,Drama,manhunter,209
GRAHAM,Drama,manhunter,1111
ACTIVIST,Drama,clerks,149
V.A. CUSTOMER,Drama,clerks,22
BLUE-COLLAR MAN,Drama,clerks,51
INDECISIVE CUSTOMER,Drama,clerks,47
SMOKER,Drama,clerks,41
"I...Excuse me...Vermont?!...No,",Drama,clerks,21
DANTE (O.C.),Drama,clerks,29
SANFORD,Drama,clerks,37
OLD MAN,Drama,clerks,63
IMPATIENT CUSTOMER,Drama,clerks,46
SUITED MAN,Drama,clerks,54
HEATHER,Drama,clerks,68
TRAINER,Drama,clerks,110
CAITLIN,Drama,clerks,298
CORONER,Drama,clerks,45
RANDAL (O.C.),Drama,clerks,21
JAY,Drama,clerks,273
VERONICA,Drama,clerks,428
RANDAL,Drama,clerks,1155
DANTE,Drama,clerks,1659
CUSTOMER,Drama,clerks,145
BILL,Drama,lifeofdavidgalethe,33
GROVER,Drama,lifeofdavidgalethe,77
ROSS,Drama,lifeofdavidgalethe,31
BERLIN,Drama,lifeofdavidgalethe,73
IVY LEAGUER,Drama,lifeofdavidgalethe,21
CHASE,Drama,lifeofdavidgalethe,37
DIRECTOR,Drama,lifeofdavidgalethe,28
GOTH GIRL,Drama,lifeofdavidgalethe,93
CANCE,Drama,lifeofdavidgalethe,241
