,Char,Genre,Title,line_count,gender
6684,WALTON,Sci-Fi,frankenstein,102,
6685,RESIDENT #1,Sci-Fi,islandthe,33,
6686,KLEINWORT,Sci-Fi,islandthe,23,
6687,MCCORD,Sci-Fi,islandthe,78,
6688,DR. SANGER (cont'd),Sci-Fi,islandthe,24,
6689,T H E WASP,Sci-Fi,islandthe,27,
6690,- - P L E A S U R E PARTNER SELECTED; PROGRAM COMMENCING...,Sci-Fi,islandthe,32,
6691,I C E ON SPEAKER,Sci-Fi,islandthe,28,
6692,THE DOCTOR,Sci-Fi,islandthe,39,
6693,JONES,Sci-Fi,islandthe,76,
6694,SCHEER (INTO HEADSET),Sci-Fi,islandthe,21,
6695,CENSOR (ON HOLOFRAME),Sci-Fi,islandthe,27,
6696,OZZIE,Sci-Fi,islandthe,119,
6697,THE SNAKE,Sci-Fi,islandthe,28,
6698,GREY DOVE,Sci-Fi,islandthe,26,
6699,BURDON,Sci-Fi,islandthe,30,
6700,DIGGS,Sci-Fi,islandthe,150,
6701,TOM,Sci-Fi,islandthe,116,
6702,SCHEER,Sci-Fi,islandthe,204,
6703,D R . ABRAMS,Sci-Fi,islandthe,43,
6704,CROWNE,Sci-Fi,islandthe,171,
6705,A VOICE,Sci-Fi,islandthe,39,
6706,DR. SANGER,Sci-Fi,islandthe,322,
6707,LYDIA,Sci-Fi,islandthe,41,
6708,MERRICK,Sci-Fi,islandthe,412,
6709,CENSOR,Sci-Fi,islandthe,43,
6710,ESTER,Sci-Fi,islandthe,201,
6712,LINCOLN,Sci-Fi,islandthe,721,
6713,MEKUM,Sci-Fi,soldier,158,
6714,MACE,Sci-Fi,soldier,159,
6715,HAWKINS,Sci-Fi,soldier,57,
6718,SANDRA,Sci-Fi,soldier,265,
6719,JOHNNY,Sci-Fi,soldier,27,
6721,RUBRICK,Sci-Fi,soldier,144,
6722,CHURCH,Sci-Fi,soldier,261,
6723,SLOAN,Sci-Fi,soldier,136,
6724,MEKUM/VIDEO IMAGE,Sci-Fi,soldier,33,
6725,SLADE,Sci-Fi,soldier,100,
6728,RILEY,Sci-Fi,soldier,23,
6729,PEPPER,Sci-Fi,avengersthe2012,67,
6730,THE OTHER,Sci-Fi,avengersthe2012,36,
6731,AGENT PHIL COULSON,Sci-Fi,avengersthe2012,141,
6732,SECURITY GUARD,Sci-Fi,avengersthe2012,23,
6733,NATASHA,Sci-Fi,avengersthe2012,176,
6734,CLINT BARTON,Sci-Fi,avengersthe2012,58,
6735,STEVE,Sci-Fi,avengersthe2012,174,
6736,BANNER,Sci-Fi,avengersthe2012,208,
6737,HAWKEYE,Sci-Fi,avengersthe2012,29,
6738,SELVIG,Sci-Fi,avengersthe2012,52,
6739,JARVIS,Sci-Fi,avengersthe2012,31,
6740,IRON MAN,Sci-Fi,avengersthe2012,61,
6741,BLACK WIDOW,Sci-Fi,avengersthe2012,45,
6742,CAPTAIN AMERICA,Sci-Fi,avengersthe2012,116,
6743,(A BEAT),Sci-Fi,avengersthe2012,26,
6744,THOR,Sci-Fi,avengersthe2012,122,
6747,WORLD SECURITY COUNCIL #1,Sci-Fi,avengersthe2012,37,
6749,NICK FURY,Sci-Fi,avengersthe2012,320,
6751,DR. YUEH,Sci-Fi,dune,31,
6753,KYNES,Sci-Fi,dune,145,
6754,DUNCAN,Sci-Fi,dune,29,
6755,YUEH,Sci-Fi,dune,38,
6756,PITER,Sci-Fi,dune,63,
6757,DUKE LETO,Sci-Fi,dune,153,
6758,REVEREND MOTHER RAMALLO,Sci-Fi,dune,47,
6760,VOICE,Sci-Fi,dune,44,
6761,STILGAR,Sci-Fi,dune,139,
6763,THUFIR,Sci-Fi,dune,71,
6764,REVEREND MOTHER,Sci-Fi,dune,159,
6765,GURNEY,Sci-Fi,dune,113,
6766,CHANI,Sci-Fi,dune,37,
6767,FEYD,Sci-Fi,dune,28,
6768,EMPEROR,Sci-Fi,dune,124,
6769,JESSICA,Sci-Fi,dune,296,
6772,ALIA,Sci-Fi,dune,48,
6773,HOLLIS,Sci-Fi,eventhorizon,58,
6774,LYLE,Sci-Fi,eventhorizon,44,
6775,JUSTIN,Sci-Fi,eventhorizon,110,
6776,KILPACK,Sci-Fi,eventhorizon,22,
6778,SMITH,Sci-Fi,eventhorizon,199,
6781,WEIR,Sci-Fi,eventhorizon,517,
6782,STARCK,Sci-Fi,eventhorizon,339,
6783,COOPER,Sci-Fi,eventhorizon,157,
6784,FARGO,Sci-Fi,judgedredd,27,
6785,MCGRUDER,Sci-Fi,judgedredd,25,
6786,FERGIE (X),Sci-Fi,judgedredd,48,
6787,DREDD (X),Sci-Fi,judgedredd,65,
6788,GRIFFIN,Sci-Fi,judgedredd,68,
6789,FERGIE,Sci-Fi,judgedredd,74,
6790,HERSHEY (X),Sci-Fi,judgedredd,39,
6791,CENTRAL,Sci-Fi,judgedredd,52,
6792,RICO,Sci-Fi,judgedredd,106,
6793,HERSHEY,Sci-Fi,judgedredd,113,
6794,(CONTINUED),Sci-Fi,judgedredd,168,
6795,DREDD,Sci-Fi,judgedredd,192,
6796,OLMEYER (X),Sci-Fi,judgedredd,36,
6797,PRIME,Sci-Fi,transformersthemovie,35,
6798,MEGATRON,Sci-Fi,transformersthemovie,106,
6801,BUMBLEBEE,Sci-Fi,transformersthemovie,21,
6803,ULTRA MAGNUS,Sci-Fi,transformersthemovie,119,
6804,PERCEPTOR,Sci-Fi,transformersthemovie,57,
6805,UNICRON,Sci-Fi,transformersthemovie,79,
6806,GRIMLOCK,Sci-Fi,transformersthemovie,75,
6807,ARCEE,Sci-Fi,transformersthemovie,54,
6808,ON DANIEL,Sci-Fi,transformersthemovie,29,
6809,DANIEL,Sci-Fi,transformersthemovie,107,
6811,WRECK-GAR,Sci-Fi,transformersthemovie,81,
6812,ANOTHER ANGLE,Sci-Fi,transformersthemovie,30,
6813,OPTIMUS PRIME,Sci-Fi,transformersthemovie,49,
6814,GALVATRON,Sci-Fi,transformersthemovie,114,
6815,HOT ROD,Sci-Fi,transformersthemovie,247,
6816,SPRINGER,Sci-Fi,transformersthemovie,102,
6817,(CONTINUED),Sci-Fi,transformersthemovie,140,
6818,JAZZ,Sci-Fi,transformersthemovie,25,
6819,KUP,Sci-Fi,transformersthemovie,206,
6822,NICK,Sci-Fi,hottubtimemachine,138,
6823,JACOB,Sci-Fi,hottubtimemachine,99,
6824,ADAM,Sci-Fi,hottubtimemachine,266,
6826,LOU,Sci-Fi,hottubtimemachine,203,
6827,GRANDMOTHER,Mystery,redridinghood,71,
6829,ATTEWATER,Mystery,redridinghood,29,
6830,ROXANNE,Mystery,redridinghood,39,
6832,SOLOMON,Mystery,redridinghood,79,
6833,SUZETTE,Mystery,redridinghood,30,
6834,CESAIRE,Mystery,redridinghood,38,
6835,PETER,Mystery,redridinghood,55,
6836,ISABELLE,Mystery,redridinghood,201,
6837,(CONTINUED),Mystery,redridinghood,92,
6838,CONTINUED:,Mystery,redridinghood,76,
6840,MATTHEW,Mystery,grudgethe,165,
6841,HAND on the railing two floors down.,Mystery,grudgethe,27,
6842,INT. OFFICE BUILDING - FOYER - NIGHT,Mystery,grudgethe,32,
6843,SUSAN,Mystery,grudgethe,126,
6845,"THUD. THUD. Yoko pauses, turning towards the open door to",Mystery,grudgethe,28,
6846,NAKAGAWA,Mystery,grudgethe,74,
6847,ALEX,Mystery,grudgethe,98,
6848,IGARASHI (IN JAPANESE),Mystery,grudgethe,59,
6849,NAKAGAWA (IN JAPANESE),Mystery,grudgethe,41,
6850,CORONER (IN JAPANESE),Mystery,grudgethe,31,
6851,MARIA,Mystery,grudgethe,86,
6852,OMITTED,Mystery,grudgethe,44,
6853,PETER (IN JAPANESE),Mystery,grudgethe,43,
6854,DOUG,Mystery,grudgethe,151,
6855,PETER,Mystery,grudgethe,23,
6856,INT. THE H - ENTRANCE - NIGHT,Mystery,grudgethe,24,
6857,KAREN,Mystery,grudgethe,361,
6858,ELDERLY JAPANESE MAN,Mystery,inception,24,
6859,MILES,Mystery,inception,56,
6860,YUSUF,Mystery,inception,143,
6861,(MORE),Mystery,inception,22,
6862,EAMES,Mystery,inception,272,
6863,MAL,Mystery,inception,216,
6864,BROWNING,Mystery,inception,89,
6865,FISCHER,Mystery,inception,183,
6866,ARTHUR,Mystery,inception,415,
6867,ARIADNE,Mystery,inception,479,
6869,COBB,Mystery,inception,1528,
6870,BEN,Mystery,scream3,105,
6871,GALE WEATHERS! Oh my God!,Mystery,scream3,29,
6872,TYSON,Mystery,scream3,33,
6876,DEWEY!,Mystery,scream3,40,
6877,RANDY,Mystery,scream3,38,
6878,BIANCA,Mystery,scream3,30,
6879,MILTON,Mystery,scream3,88,
6881,DETECTIVE KINCAID,Mystery,scream3,205,
6882,VOICE,Mystery,scream3,162,
6883,ANGELINA,Mystery,scream3,38,
6884,ROMAN,Mystery,scream3,132,
6885,DEWEY,Mystery,scream3,239,
6887,DETECTIVE WALLACE,Mystery,scream3,67,
6888,SIDNEY,Mystery,scream3,242,
6890,BAGBY,Mystery,chinatown,27,
6892,MORTY,Mystery,chinatown,35,
6893,IDA'S VOICE,Mystery,chinatown,23,
6894,SECRETARY,Mystery,chinatown,36,
6895,YELBURTON,Mystery,chinatown,79,
6896,PILOT,Mystery,chinatown,49,
6897,RED FACED FARMER,Mystery,chinatown,26,
6898,PALMER,Mystery,chinatown,30,
6899,EMMA,Mystery,chinatown,24,
6900,CURLY,Mystery,chinatown,67,
6901,CROSS,Mystery,chinatown,249,
6902,EVELYN,Mystery,chinatown,539,
6903,WALSH,Mystery,chinatown,49,
6904,GITTES,Mystery,chinatown,1745,
6905,ESCOBAR,Mystery,chinatown,242,
6907,HERB,Mystery,mulhollanddrive,21,
6908,MR. DARBY,Mystery,mulhollanddrive,22,
6911,HOTEL MANAGER,Mystery,mulhollanddrive,21,
6914,COWBOY,Mystery,mulhollanddrive,61,
6917,COCO,Mystery,mulhollanddrive,136,
6918,PARAMOUNT GUARD,Mystery,mulhollanddrive,23,
6920,WALLY,Mystery,mulhollanddrive,38,
6921,SARAH JAMES,Mystery,mulhollanddrive,21,
6922,ADAM,Mystery,mulhollanddrive,198,
6923,RAY,Mystery,mulhollanddrive,45,
6924,BETTY,Mystery,mulhollanddrive,449,
6926,RITA,Mystery,mulhollanddrive,161,
6927,LILLIAN,Mystery,manhattanmurdermystery,61,
6929,LARRY (voice over from inside the car),Mystery,manhattanmurdermystery,30,
6930,TED (voice over),Mystery,manhattanmurdermystery,66,
6932,SY,Mystery,manhattanmurdermystery,42,
6933,HELEN'S VOICE,Mystery,manhattanmurdermystery,48,
6934,LARRY (voice over),Mystery,manhattanmurdermystery,131,
6935,HELEN,Mystery,manhattanmurdermystery,74,
6937,CAROL (voice over),Mystery,manhattanmurdermystery,156,
6939,PAUL,Mystery,manhattanmurdermystery,261,
6941,MARCIA (voice over),Mystery,manhattanmurdermystery,64,
6942,TED,Mystery,manhattanmurdermystery,383,
6943,MARCIA,Mystery,manhattanmurdermystery,192,
6944,LARRY,Mystery,manhattanmurdermystery,1495,
6945,CAROL,Mystery,manhattanmurdermystery,1570,
6948,(BEAT),Mystery,getlow,24,
6949,MATTIE,Mystery,getlow,94,
6950,HORTON,Mystery,getlow,40,
6951,BUSH,Mystery,getlow,253,
6952,FRANK,Mystery,getlow,184,
6953,CHARLIE,Mystery,getlow,55,
6954,BUDDY,Mystery,getlow,145,
6955,WEYLAND,Mystery,prometheus,68,
6956,MILBURN,Mystery,prometheus,44,
6957,DOWNS,Mystery,prometheus,32,
6958,KAMAROV,Mystery,prometheus,29,
6959,HOLLOWAY,Mystery,prometheus,359,
6960,VIGODA,Mystery,prometheus,21,
6961,BRICK,Mystery,prometheus,41,
6962,GLASSE,Mystery,prometheus,33,
6963,STILLWELL,Mystery,prometheus,25,
6964,VICKERS,Mystery,prometheus,102,
6965,FIFIELD,Mystery,prometheus,46,
6966,JANEK,Mystery,prometheus,196,
6967,WATTS,Mystery,prometheus,419,
6969,(FILTERED),Mystery,prometheus,42,
6970,GEOFFREY,Mystery,sixdegreesofseparation,41,
6971,TRENT,Mystery,sixdegreesofseparation,29,
6972,RICK,Mystery,sixdegreesofseparation,50,
6973,ELIZABETH,Mystery,sixdegreesofseparation,48,
6974,KITTY,Mystery,sixdegreesofseparation,26,
6976,FLAN (VO),Mystery,sixdegreesofseparation,26,
6977,TESS,Mystery,sixdegreesofseparation,33,
6978,PAUL,Mystery,sixdegreesofseparation,259,
6980,FLAN,Mystery,sixdegreesofseparation,277,
6981,OUISA,Mystery,sixdegreesofseparation,408,
6982,SOMETHING HORRIFIC,Mystery,losersthe,21,
6983,FENNEL,Mystery,losersthe,89,
6985,COUGAR,Mystery,losersthe,25,
6988,JENSEN,Mystery,losersthe,389,
6989,POOCH,Mystery,losersthe,252,
6990,AISHA,Mystery,losersthe,238,
6991,CLAY,Mystery,losersthe,582,
6995,TULLY,Mystery,thunderheart,41,
6996,DENNIS,Mystery,thunderheart,26,
6997,BROOKS,Mystery,thunderheart,31,
6999,SHERMAN,Mystery,thunderheart,28,
7000,LOTWICE,Mystery,thunderheart,28,
7001,GRANDPA,Mystery,thunderheart,34,
7002,YELLOW BIRD,Mystery,thunderheart,84,
7003,CLEAR MOON,Mystery,thunderheart,36,
7004,RADIO,Mystery,thunderheart,73,
7005,COOCH,Mystery,thunderheart,507,
7007,CROW H,Mystery,thunderheart,556,
7009,SOPHIE,Mystery,hanna,70,
7010,SEB,Mystery,hanna,23,
7012,ISAACS,Mystery,hanna,26,
7013,HANNA,Mystery,hanna,176,
7014,MARISSA,Mystery,hanna,103,
7015,OFFICER JOE,Mystery,super8,23,
7016,MRS. HATHAWAY,Mystery,super8,38,
7017,DETECTIVE HATHAWAY,Mystery,super8,41,
7018,(BEAT),Mystery,super8,47,
7019,CHARLES' MOTHER,Mystery,super8,41,
7021,DR. WOODWARD,Mystery,super8,43,
7022,PRESTON,Mystery,super8,80,
7023,VOICE,Mystery,super8,28,
7029,LOUIS,Mystery,super8,53,
7030,ALICE,Mystery,super8,160,
7031,CARY,Mystery,super8,191,
7032,JOE,Mystery,super8,548,
7033,JACK,Mystery,super8,232,
7034,LAKE.,Mystery,blackswan,23,
7035,BALLET MISTRESS,Mystery,blackswan,25,
7036,OLDER NURSE,Mystery,blackswan,29,
7039,"TV. An unfamiliar, lonely noise.",Mystery,blackswan,26,
7040,BETH,Mystery,blackswan,74,
7041,ERICA,Mystery,blackswan,357,
7042,DAVID,Mystery,blackswan,40,
7043,LILY,Mystery,blackswan,393,
7044,STAGE MANAGER,Mystery,blackswan,133,
7045,LEROY,Mystery,blackswan,652,
7046,NINA,Mystery,blackswan,695,
7047,BURROWS,Mystery,prophecythe,69,
7048,BILL,Mystery,prophecythe,94,
7049,CORONER,Mystery,prophecythe,92,
7050,LT. PAUL,Mystery,prophecythe,26,
7051,SIMON,Mystery,prophecythe,81,
7052,JERRY,Mystery,prophecythe,64,
7054,VOICE,Mystery,prophecythe,49,
7055,FIGURE,Mystery,prophecythe,91,
7057,GABRIEL,Mystery,prophecythe,401,
7059,SHERIFF,Mystery,prophecythe,92,
7060,DEPUTY,Mystery,prophecythe,29,
7061,MARY,Mystery,prophecythe,114,
7063,DAGGETT,Mystery,prophecythe,757,
7064,DISSOLVE TO:,Mystery,prophecythe,26,
7065,DOUG,Mystery,case39,155,
7066,CORONER,Mystery,case39,22,
7067,NANCY,Mystery,case39,44,
7068,INTERVIEWER,Mystery,case39,51,
7069,EDWARD,Mystery,case39,94,
7070,MARGARET,Mystery,case39,73,
7071,BARRON,Mystery,case39,177,
7072,WAYNE,Mystery,case39,76,
7073,EMILY,Mystery,case39,810,
7074,LUCY,Mystery,case39,321,
7075,HOST,Mystery,strangedays,25,
7076,KEITH,Mystery,strangedays,29,
7079,TICK,Mystery,strangedays,78,
7080,JERIKO,Mystery,strangedays,37,
7081,TRAN,Mystery,strangedays,112,
7082,FAITH,Mystery,strangedays,204,
7083,MAX,Mystery,strangedays,399,
7084,STRICKLAND,Mystery,strangedays,27,
7085,SPREG,Mystery,strangedays,32,
7086,LENNY,Mystery,strangedays,1187,
7087,MACE,Mystery,strangedays,515,
7088,FATHER,Mystery,avventuraltheadventure,27,
7089,ANNA,Mystery,avventuraltheadventure,121,
7090,OLD MAN,Mystery,avventuraltheadventure,33,
7091,CARABINIERE,Mystery,avventuraltheadventure,38,
7092,MARSHAL,Mystery,avventuraltheadventure,65,
7093,SAILOR,Mystery,avventuraltheadventure,54,
7094,ANNA'S FATHER,Mystery,avventuraltheadventure,54,
7095,LIEUTENANT,Mystery,avventuraltheadventure,61,
7096,WOMAN'S VOICE,Mystery,avventuraltheadventure,21,
7097,MAN'S VOICE,Mystery,avventuraltheadventure,22,
7099,GIRL,Mystery,avventuraltheadventure,24,
7100,ZURIA,Mystery,avventuraltheadventure,54,
7101,GOFFREDO,Mystery,avventuraltheadventure,23,
7102,GIULIA,Mystery,avventuraltheadventure,132,
7103,RAIMONDO,Mystery,avventuraltheadventure,50,
7105,HUSBAND,Mystery,avventuraltheadventure,34,
7107,MIDWIFE,Mystery,avventuraltheadventure,25,
7108,SANDRO,Mystery,avventuraltheadventure,523,
7109,ETTORE,Mystery,avventuraltheadventure,54,
7110,PATRIZIA,Mystery,avventuraltheadventure,196,
7111,CLAUDIA,Mystery,avventuraltheadventure,441,
7112,POLICE DISPATCHER (on phone),Mystery,changeling,28,
7113,COOK,Mystery,changeling,21,
7114,MRS. RILEY,Mystery,changeling,23,
7115,DR. TARR,Mystery,changeling,130,
7118,MRS. FOX,Mystery,changeling,25,
7121,SANFORD,Mystery,changeling,114,
7122,STEELE,Mystery,changeling,143,
7123,CHRISTINE (Cont'd),Mystery,changeling,33,
7124,NURSE,Mystery,changeling,64,
7126,CRYER,Mystery,changeling,53,
7127,BRIEGLEB,Mystery,changeling,98,
7128,MAN,Mystery,changeling,23,
7129,REPORTER,Mystery,changeling,34,
7130,JONES,Mystery,changeling,398,
7131,DAVIS,Mystery,changeling,140,
7132,"""WALTER""",Mystery,changeling,64,
7133,REV. BRIEGLEB (Cont'd),Mystery,changeling,40,
7134,REV. BRIEGLEB,Mystery,changeling,234,
7135,THORPE,Mystery,changeling,65,
7136,THORPE (Cont'd),Mystery,changeling,24,
7137,JUDGE,Mystery,changeling,45,
7138,CHIEF DAVIS,Mystery,changeling,52,
7139,HAHN,Mystery,changeling,153,
7140,MR. HARRIS,Mystery,changeling,56,
7141,IRWIN S. COBB,Mystery,changeling,21,
7142,MRS. CLAY,Mystery,changeling,21,
7143,GORDON,Mystery,changeling,185,
7145,DAVID,Mystery,changeling,82,
7147,CHRISTINE,Mystery,changeling,960,
7148,PHIL,Mystery,sdarko,24,
7150,RUTH,Mystery,sdarko,49,
7151,BILLY MOORCROFT,Mystery,sdarko,27,
7152,RANDY,Mystery,sdarko,117,
7153,AGATHA,Mystery,sdarko,27,
7156,TRUDY,Mystery,sdarko,69,
7157,OFFICER HINES,Mystery,sdarko,28,
7160,FRANK,Mystery,sdarko,24,
7162,COREY,Mystery,sdarko,376,
7163,CHRIS,Mystery,sdarko,304,
7164,SAM,Mystery,sdarko,452,
7165,KELLER,Mystery,whiteout,42,
7166,DELFY,Mystery,whiteout,119,
7167,RHONDA,Mystery,whiteout,46,
7168,MURPHY,Mystery,whiteout,84,
7169,(BEAT),Mystery,whiteout,74,
7172,DOC,Mystery,whiteout,193,
7173,(CONTINUED),Mystery,whiteout,180,
7174,PRYCE,Mystery,whiteout,236,
7175,PRYCE (cont'd),Mystery,whiteout,65,
7176,CARRIE,Mystery,whiteout,636,
7177,CASEY,Mystery,scream,168,
7178,REPORTER,Mystery,scream,24,
7179,GIRL #1,Mystery,scream,30,
7180,MAN,Mystery,scream,219,
7182,SHERIFF BURKE,Mystery,scream,84,
7183,TATUM,Mystery,scream,278,
7185,DEWEY,Mystery,scream,197,
7187,BILLY,Mystery,scream,280,
7188,GALE,Mystery,scream,208,
7190,RANDY,Mystery,scream,197,
7194,DOC,Mystery,minorityreport,60,
7195,OFFICER 1,Mystery,minorityreport,25,
7198,SPOKESWOMAN,Mystery,minorityreport,21,
7199,TOUR GUIDE,Mystery,minorityreport,58,
7200,VOICE,Mystery,minorityreport,35,
7201,TECHNICIAN,Mystery,minorityreport,35,
7202,PAGE,Mystery,minorityreport,45,
7203,FEMALE,Mystery,minorityreport,41,
7204,HOLOGRAPHIC DOCTOR,Mystery,minorityreport,37,
7209,OFFICER,Mystery,minorityreport,23,
7210,DR. RESFIELD,Mystery,minorityreport,42,
7211,LISA,Mystery,minorityreport,301,
7212,(MORE),Mystery,minorityreport,38,
7213,ANDERSON,Mystery,minorityreport,731,
7214,WITWER,Mystery,minorityreport,442,
7217,OFFICER MERRIWEATHER,Mystery,hangoverthe,27,
7218,ROGER,Mystery,hangoverthe,65,
7220,MR. TURNER,Mystery,hangoverthe,24,
7221,TRACY,Mystery,hangoverthe,53,
7222,CHASTITY,Mystery,hangoverthe,138,
7224,JIMMY LANG,Mystery,hangoverthe,74,
7226,STU,Mystery,hangoverthe,548,
7228,DOUG,Mystery,hangoverthe,102,
7229,MAYOR,Mystery,laconfidential,25,
7230,VICE CAPTAIN,Mystery,laconfidential,27,
7231,STENSLAND,Mystery,laconfidential,44,
7232,COATES,Mystery,laconfidential,42,
7233,CHASE,Mystery,laconfidential,27,
7234,REYNOLDS,Mystery,laconfidential,28,
7238,HUDGE,Mystery,laconfidential,27,
7241,PINKER,Mystery,laconfidential,68,
7242,HUDGEONS,Mystery,laconfidential,226,
7243,BUD,Mystery,laconfidential,518,
7244,DUDLEY,Mystery,laconfidential,455,
7245,LOEW,Mystery,laconfidential,89,
7248,LYNN,Mystery,laconfidential,261,
7249,MICHELLE,Mystery,colorofnight,28,
7251,CASEY,Mystery,colorofnight,116,
7252,CLARK,Mystery,colorofnight,162,
7253,BUCK,Mystery,colorofnight,172,
7254,SONDRA,Mystery,colorofnight,294,
7256,ANDERSON,Mystery,colorofnight,63,
7257,EDITH,Mystery,colorofnight,49,
7258,RICHIE,Mystery,colorofnight,27,
7259,HECTOR,Mystery,colorofnight,258,
7260,DALE,Mystery,colorofnight,98,
7261,ROSE,Mystery,colorofnight,321,
7264,GUNNISON,Mystery,rearwindow,95,
7265,SIFFLEUSE,Mystery,rearwindow,21,
7266,THORWALD,Mystery,rearwindow,37,
7269,DOYLE,Mystery,rearwindow,353,
7271,JUDE,Mystery,promnight,30,
7272,VICKI,Mystery,promnight,22,
7273,LOU,Mystery,promnight,27,
7274,NICK,Mystery,promnight,21,
7277,WENDY,Mystery,promnight,46,
7278,HAMMOND,Mystery,promnight,44,
7279,VIVIAN,Mystery,promnight,22,
7280,ALEX,Mystery,promnight,25,
7281,KIM,Mystery,promnight,109,
7282,(CONTINUING),Mystery,promnight,71,
7283,(CONTINUED),Mystery,promnight,111,
7286,EMCEE,Mystery,charade,28,
7287,PETER,Mystery,charade,267,
7288,SCOBIE,Mystery,charade,98,
7289,DYLE,Mystery,charade,398,
7290,GIDEON,Mystery,charade,86,
7292,TEX,Mystery,charade,184,
7293,SYLVIE,Mystery,charade,89,
7294,JEAN-LOUIS,Mystery,charade,67,
7296,BARTHOLOMEW,Mystery,charade,320,
7297,"""BARTHOLOMEW""",Mystery,charade,36,
7300,ADAM,Mystery,charade,279,
7303,GIANCARLO,Mystery,bourneidentitythe,64,
7305,SECURITY CHIEF,Mystery,bourneidentitythe,23,
7306,OPERATOR/PHONE,Mystery,bourneidentitythe,21,
7307,MANAGER/PHONE,Mystery,bourneidentitythe,35,
7308,MRS. DOYLE,Mystery,bourneidentitythe,25,
7309,RAWLINS,Mystery,bourneidentitythe,50,
7310,MORGUE BOSS,Mystery,bourneidentitythe,37,
7312,WOMBOSI,Mystery,bourneidentitythe,168,
7313,CLERK,Mystery,bourneidentitythe,32,
7314,PROFESSOR,Mystery,bourneidentitythe,34,
7315,CONKLIN,Mystery,bourneidentitythe,224,
7316,MARSHALL,Mystery,bourneidentitythe,42,
7317,ABBOTT,Mystery,bourneidentitythe,91,
7320,MARIE,Mystery,bourneidentitythe,410,
7321,BONTECOU,Mystery,meetjoeblack,22,
7322,VOICE,Mystery,meetjoeblack,119,
7323,DREW (cont'D),Mystery,meetjoeblack,22,
7324,JENIFER,Mystery,meetjoeblack,21,
7326,ALLISON (cont'd),Mystery,meetjoeblack,39,
7327,QUINCE,Mystery,meetjoeblack,268,
7328,DREW (cont'd),Mystery,meetjoeblack,126,
7329,SLOANE,Mystery,meetjoeblack,73,
7330,DREW,Mystery,meetjoeblack,513,
7331,ALLISON,Mystery,meetjoeblack,275,
7332,PARRISH,Mystery,meetjoeblack,1145,
7333,PARRISH (cont'd),Mystery,meetjoeblack,222,
7334,SUSAN (cont'd),Mystery,meetjoeblack,111,
7336,JOE,Mystery,meetjoeblack,840,
7338,SUSAN,Mystery,meetjoeblack,565,
7339,YOUNG MAN,Mystery,meetjoeblack,153,
7340,VERNON,Mystery,limitless,61,
7343,MELISSA,Mystery,limitless,112,
7344,VALERIE,Mystery,limitless,35,
7345,LINDY,Mystery,limitless,192,
7346,MORRIS BRANDT,Mystery,limitless,28,
7347,VAN LOON,Mystery,limitless,170,
7348,GENNADY,Mystery,limitless,115,
7349,EDDIE (V.0.),Mystery,limitless,474,
7350,REUBEN,Mystery,limitless,21,
7351,(BEAT),Mystery,limitless,27,
7352,CONTINUED:,Mystery,limitless,72,
7353,(CONTINUED),Mystery,limitless,182,
7354,STEADMAN,Mystery,limitless,96,
7355,EDDIE,Mystery,limitless,991,
7357,NATALIE,Mystery,memento,288,
7358,NATALIE (cont'd),Mystery,memento,97,
7359,MRS. JANKIS,Mystery,memento,33,
7360,JIMMY,Mystery,memento,31,
7361,LEONARD (cont'd)					   *,Mystery,memento,22,
7362,TEDDY							    *,Mystery,memento,23,
7363,LEONARD							  *,Mystery,memento,51,
7365,LEONARD (V.0.),Mystery,memento,56,
7369,(CONTINUED),Mystery,memento,233,
7370,LEONARD  (cont'd),Mystery,memento,24,
7371,STREIGER,Mystery,klute,28,
7372,DIRECTOR,Mystery,klute,26,
7375,JANIE DALE,Mystery,klute,28,
7376,ARLYN,Mystery,klute,43,
7377,BERGER,Mystery,klute,22,
7380,ROSS,Mystery,klute,101,
7381,TRASK,Mystery,klute,191,
7383,CABLE,Mystery,klute,219,
7384,KLUTE,Mystery,klute,672,
7386,MARK,Mystery,istillknowwhatyoudidlastsummer,35,
7387,DAVE,Mystery,istillknowwhatyoudidlastsummer,42,
7388,DERRICK,Mystery,istillknowwhatyoudidlastsummer,30,
7389,TITUS,Mystery,istillknowwhatyoudidlastsummer,34,
7390,BROOKS,Mystery,istillknowwhatyoudidlastsummer,88,
7391,PAULSEN,Mystery,istillknowwhatyoudidlastsummer,28,
7392,ESTES (cont'd),Mystery,istillknowwhatyoudidlastsummer,21,
7393,TYRELL,Mystery,istillknowwhatyoudidlastsummer,300,
7394,TYRELL (cont'd),Mystery,istillknowwhatyoudidlastsummer,25,
7395,JULIE (cont'd),Mystery,istillknowwhatyoudidlastsummer,77,
7396,ESTES,Mystery,istillknowwhatyoudidlastsummer,59,
7397,NANCY,Mystery,istillknowwhatyoudidlastsummer,81,
7400,BEN,Mystery,istillknowwhatyoudidlastsummer,26,
7404,JULIE,Mystery,istillknowwhatyoudidlastsummer,483,
7405,BRADY,Mystery,godfatherpartiiithe,26,
7406,HAGEN,Mystery,godfatherpartiiithe,23,
7407,(THEN),Mystery,godfatherpartiiithe,79,
7408,ANOTHER ANGLE,Mystery,godfatherpartiiithe,46,
7411,TONY,Mystery,godfatherpartiiithe,204,
7412,PHIL,Mystery,scream2,25,
7413,MAUREEN,Mystery,scream2,52,
7414,SNOTTY GUY,Mystery,scream2,26,
7416,DAWNIE,Mystery,scream2,23,
