Char,Genre,Title,line_count
GOODRIDGE,Mystery,jennifereight,41
BLATTIS,Mystery,jennifereight,43
VENABLES,Mystery,jennifereight,33
ROSS,Mystery,jennifereight,493
SERATO,Mystery,jennifereight,37
HELENA,Mystery,jennifereight,250
BERLIN (Phone),Mystery,jennifereight,34
AMANDA,Mystery,jennifereight,24
CITRINE,Mystery,jennifereight,178
MARGIE,Mystery,jennifereight,117
TRAVIS,Mystery,jennifereight,39
BOBBY,Mystery,jennifereight,49
BERLIN,Mystery,jennifereight,1523
TAYLOR,Mystery,jennifereight,104
VOICE 2,Mystery,jfk,24
VOICE 3,Mystery,jfk,25
VOICE 6,Mystery,jfk,36
VOICE 7,Mystery,jfk,56
JFK,Mystery,jfk,21
TWALD,Mystery,jfk,32
LONG,Mystery,jfk,65
BOWERS,Mystery,jfk,43
BANISTER,Mystery,jfk,87
MARTIN,Mystery,jfk,153
OFFICIAL,Mystery,jfk,23
BERTRAND,Mystery,jfk,27
KING,Mystery,jfk,23
FERRIE,Mystery,jfk,370
MILLER,Mystery,jfk,87
NEWSMAN 10,Mystery,jfk,22
FRANK,Mystery,jfk,59
JACKIE KENNEDY,Mystery,jfk,109
"WWII - warned us about it: ""beware",Mystery,jfk,21
MERCER,Mystery,jfk,62
BEVERLY,Mystery,jfk,61
MAN,Mystery,jfk,28
JEAN HILL,Mystery,jfk,126
RUBY,Mystery,jfk,51
BILL,Mystery,jfk,286
LOU,Mystery,jfk,367
MALE VOICE,Mystery,jfk,24
VIRGINIA,Mystery,jfk,30
JASPER,Mystery,jfk,24
NEWSMAN 9,Mystery,jfk,37
NUMA,Mystery,jfk,90
NEWSMAN 1,Mystery,jfk,39
LIZ,Mystery,jfk,250
O'KEEFE,Mystery,jfk,137
ANDREWS,Mystery,jfk,141
SUSIE,Mystery,jfk,377
AL,Mystery,jfk,74
SHAW,Mystery,jfk,143
JUDGE HAGGERTY,Mystery,jfk,23
DYMOND,Mystery,jfk,44
FINCK,Mystery,jfk,31
HIGH OFFICIAL VOICE,Mystery,jfk,25
OSWALD,Mystery,jfk,81
CIA memo on Oswald's activities in,Mystery,jfk,30
RICH MAN 2,Mystery,jfk,43
VOICE ON PHONE,Mystery,jfk,45
JIM,Mystery,jfk,2936
JOHNSON,Mystery,jfk,54
STREIGER,Mystery,klute,28
DIRECTOR,Mystery,klute,26
BREE VOICE,Mystery,klute,25
TRINA,Mystery,klute,36
JANIE DALE,Mystery,klute,28
ARLYN,Mystery,klute,43
BERGER,Mystery,klute,22
SPANGLER,Mystery,klute,68
CABLE'S VOICE,Mystery,klute,29
ROSS,Mystery,klute,101
TRASK,Mystery,klute,191
FRANK,Mystery,klute,73
CABLE,Mystery,klute,219
KLUTE,Mystery,klute,672
BREE,Mystery,klute,989
MAYOR,Mystery,laconfidential,25
VICE CAPTAIN,Mystery,laconfidential,27
STENSLAND,Mystery,laconfidential,44
COATES,Mystery,laconfidential,42
CHASE,Mystery,laconfidential,27
REYNOLDS,Mystery,laconfidential,28
MRS. LEFFERTS,Mystery,laconfidential,65
STOMPANATO,Mystery,laconfidential,69
PATCHETT,Mystery,laconfidential,108
HUDGE,Mystery,laconfidential,27
JACK,Mystery,laconfidential,347
PINKER,Mystery,laconfidential,68
HUDGEONS,Mystery,laconfidential,226
BUD,Mystery,laconfidential,518
DUDLEY,Mystery,laconfidential,455
LOEW,Mystery,laconfidential,89
CHIEF,Mystery,laconfidential,98
EXLEY,Mystery,laconfidential,743
LYNN,Mystery,laconfidential,261
VERNON,Mystery,limitless,61
VERN,Mystery,limitless,56
KEVIN,Mystery,limitless,34
MELISSA,Mystery,limitless,112
VALERIE,Mystery,limitless,35
LINDY,Mystery,limitless,192
MORRIS BRANDT,Mystery,limitless,28
