Char,Genre,Title,line_count
LEVI,Sci-Fi,existenz,32
GAS,Sci-Fi,existenz,31
(PAUSE),Sci-Fi,existenz,22
NOURISH,Sci-Fi,existenz,35
PIKUL,Sci-Fi,existenz,274
GELLER,Sci-Fi,existenz,241
DEBBIE,Sci-Fi,fantasticfour,21
DOCTOR,Sci-Fi,fantasticfour,29
X GAMES ANNOUNCER,Sci-Fi,fantasticfour,24
NED CECIL,Sci-Fi,fantasticfour,42
THE THING,Sci-Fi,fantasticfour,24
LEONARD,Sci-Fi,fantasticfour,56
VICTOR,Sci-Fi,fantasticfour,443
DOOM,Sci-Fi,fantasticfour,83
ALICIA,Sci-Fi,fantasticfour,50
REED,Sci-Fi,fantasticfour,548
SUE,Sci-Fi,fantasticfour,417
JOHNNY,Sci-Fi,fantasticfour,303
BEN,Sci-Fi,fantasticfour,350
KOMMANDER,Sci-Fi,fifthelementthe,36
PRIEST,Sci-Fi,fifthelementthe,53
STAEDERT,Sci-Fi,fifthelementthe,54
GIRL,Sci-Fi,fifthelementthe,34
FINGER,Sci-Fi,fifthelementthe,43
THAI,Sci-Fi,fifthelementthe,23
CHECK-IN ATTENDANT,Sci-Fi,fifthelementthe,28
RIGHT ARM,Sci-Fi,fifthelementthe,55
STEWARDESS,Sci-Fi,fifthelementthe,23
PILOT,Sci-Fi,fifthelementthe,32
CAPTAIN,Sci-Fi,fifthelementthe,55
DIVA,Sci-Fi,fifthelementthe,36
ANGLE ON:,Sci-Fi,fifthelementthe,24
COP,Sci-Fi,fifthelementthe,35
AKANIT,Sci-Fi,fifthelementthe,28
COP 1,Sci-Fi,fifthelementthe,21
VOICE,Sci-Fi,fifthelementthe,72
ZORG,Sci-Fi,fifthelementthe,306
DAVID,Sci-Fi,fifthelementthe,39
CORNELIUS,Sci-Fi,fifthelementthe,370
KORBEN,Sci-Fi,fifthelementthe,879
LEELOO,Sci-Fi,fifthelementthe,148
SCIENTIST,Sci-Fi,fifthelementthe,32
LOC RHOD,Sci-Fi,fifthelementthe,257
MUNRO,Sci-Fi,fifthelementthe,126
PROFESSOR,Sci-Fi,fifthelementthe,92
MACTILBURGH,Sci-Fi,fifthelementthe,67
PRESIDENT,Sci-Fi,fifthelementthe,175
MOTHER,Sci-Fi,fifthelementthe,48
WALDMAN,Sci-Fi,frankenstein,121
MARIE,Sci-Fi,frankenstein,27
FELIX,Sci-Fi,frankenstein,26
GRANDFATHER,Sci-Fi,frankenstein,42
KREMPE,Sci-Fi,frankenstein,62
WILLIAM,Sci-Fi,frankenstein,22
MRS. MORITZ,Sci-Fi,frankenstein,28
PROSECUTOR,Sci-Fi,frankenstein,27
JUSTINE,Sci-Fi,frankenstein,81
FATHER,Sci-Fi,frankenstein,59
CLAUDE,Sci-Fi,frankenstein,30
ELIZABETH,Sci-Fi,frankenstein,230
HENRY,Sci-Fi,frankenstein,227
VICTOR,Sci-Fi,frankenstein,598
GRIGORI,Sci-Fi,frankenstein,28
CREATURE,Sci-Fi,frankenstein,275
WALTON,Sci-Fi,frankenstein,102
GEORGE,Sci-Fi,freaked,24
BEARDED LADY,Sci-Fi,freaked,27
SOCKHEAD,Sci-Fi,freaked,34
NOSEY,Sci-Fi,freaked,36
BILL,Sci-Fi,freaked,27
HERTZ,Sci-Fi,freaked,96
COWBOY,Sci-Fi,freaked,36
ELIJAH,Sci-Fi,freaked,375
WORM,Sci-Fi,freaked,106
JUAN,Sci-Fi,freaked,87
STUEY,Sci-Fi,freaked,78
(MORE),Sci-Fi,freaked,23
RICK,Sci-Fi,freaked,567
ERNIE,Sci-Fi,freaked,181
JULIE,Sci-Fi,freaked,201
PROSECUTOR,Sci-Fi,ghostbusters2,36
JUDGE,Sci-Fi,ghostbusters2,77
COP,Sci-Fi,ghostbusters2,26
SHERMAN,Sci-Fi,ghostbusters2,27
JANINE,Sci-Fi,ghostbusters2,55
VIGO,Sci-Fi,ghostbusters2,22
JANOSZ,Sci-Fi,ghostbusters2,139
LOUIS,Sci-Fi,ghostbusters2,208
HARDEMEYER,Sci-Fi,ghostbusters2,65
MAYOR,Sci-Fi,ghostbusters2,40
SPENGLER,Sci-Fi,ghostbusters2,224
WINSTON,Sci-Fi,ghostbusters2,114
STANTZ,Sci-Fi,ghostbusters2,468
DANA,Sci-Fi,ghostbusters2,292
VENKMAN,Sci-Fi,ghostbusters2,755
CGUARD DISPATCHER ( RADIO),Sci-Fi,ghostship,57
DODGE,Sci-Fi,ghostship,455
GREER,Sci-Fi,ghostship,325
VOICE,Sci-Fi,ghostship,22
EPPS,Sci-Fi,ghostship,448
MURPHY,Sci-Fi,ghostship,923
MISSION CONTROL,Sci-Fi,gravity,100
SHARIFF,Sci-Fi,gravity,29
(ON RADIO),Sci-Fi,gravity,170
TRANSMISSION,Sci-Fi,gravity,30
MATT,Sci-Fi,gravity,519
RYAN,Sci-Fi,gravity,703
"REVISED - May 31, 1989",Sci-Fi,gremlins2,45
BILLY (CONT.),Sci-Fi,gremlins2,30
"REVISED May 16, 1989",Sci-Fi,gremlins2,23
"REVISED April 20, 1989",Sci-Fi,gremlins2,34
BILLY,Sci-Fi,gremlins2,34
"REVISED - July 7, 1989",Sci-Fi,gremlins2,23
ELDER,Sci-Fi,heavymetal,27
BELLYGUNNER,Sci-Fi,heavymetal,32
BOMBARDIER,Sci-Fi,heavymetal,54
NAVIGATOR,Sci-Fi,heavymetal,45
PILOT,Sci-Fi,heavymetal,96
GLORIA,Sci-Fi,heavymetal,41
ROBOT,Sci-Fi,heavymetal,36
EDSEL,Sci-Fi,heavymetal,50
ZEKE,Sci-Fi,heavymetal,56
PROSECUTOR,Sci-Fi,heavymetal,25
FISTE,Sci-Fi,heavymetal,69
STERNN,Sci-Fi,heavymetal,55
AUSTIN,Sci-Fi,heavymetal,25
GIRL,Sci-Fi,heavymetal,25
NORL,Sci-Fi,heavymetal,27
QUEEN,Sci-Fi,heavymetal,60
ARD,Sci-Fi,heavymetal,70
DEN,Sci-Fi,heavymetal,59
DAN,Sci-Fi,heavymetal,160
HARRY,Sci-Fi,heavymetal,30
WHITMAN,Sci-Fi,hellboy,43
MATLIN,Sci-Fi,hellboy,21
OLD MATLIN,Sci-Fi,hellboy,28
CLAY,Sci-Fi,hellboy,82
BROOM,Sci-Fi,hellboy,283
ABE,Sci-Fi,hellboy,88
MANNING,Sci-Fi,hellboy,123
GRIGORY,Sci-Fi,hellboy,151
ILSA,Sci-Fi,hellboy,34
MYERS,Sci-Fi,hellboy,212
LIZ,Sci-Fi,hellboy,166
HELLBOY,Sci-Fi,hellboy,488
JANICE,Sci-Fi,hollowman,36
CARTER,Sci-Fi,hollowman,124
SARAH,Sci-Fi,hollowman,172
SARAH (cont'd),Sci-Fi,hollowman,32
FRANK,Sci-Fi,hollowman,110
SEBASTIAN'S VOICE (cont'd),Sci-Fi,hollowman,40
SEBASTIAN'S VOICE,Sci-Fi,hollowman,200
SEBASTIAN (cont'd),Sci-Fi,hollowman,65
LINDA (cont'd),Sci-Fi,hollowman,86
MATT,Sci-Fi,hollowman,452
MATT (cont'd),Sci-Fi,hollowman,36
SEBASTIAN,Sci-Fi,hollowman,447
LINDA,Sci-Fi,hollowman,659
JENNIE,Sci-Fi,hottubtimemachine,32
BLAINE,Sci-Fi,hottubtimemachine,29
NICK,Sci-Fi,hottubtimemachine,138
JACOB,Sci-Fi,hottubtimemachine,99
ADAM,Sci-Fi,hottubtimemachine,266
LILY,Sci-Fi,hottubtimemachine,37
LOU,Sci-Fi,hottubtimemachine,203
WHITMORE,Sci-Fi,independenceday,31
COMMANDING OFFICER,Sci-Fi,independenceday,35
MARTY,Sci-Fi,independenceday,67
PRESIDENT WHITMORE,Sci-Fi,independenceday,42
JIMMY,Sci-Fi,independenceday,41
TROY,Sci-Fi,independenceday,30
OKUN (cont'd),Sci-Fi,independenceday,24
OKUN,Sci-Fi,independenceday,69
MARGARET,Sci-Fi,independenceday,44
DAVID (cont'd),Sci-Fi,independenceday,27
PRESIDENT (cont'd),Sci-Fi,independenceday,25
MITCHELL,Sci-Fi,independenceday,36
NIMZIKI,Sci-Fi,independenceday,125
ME,Sci-Fi,independenceday,170
OFFICER,Sci-Fi,independenceday,23
MIGUEL,Sci-Fi,independenceday,92
RUSSELL,Sci-Fi,independenceday,81
GENERAL GREY,Sci-Fi,independenceday,212
JASMINE,Sci-Fi,independenceday,136
DAVID,Sci-Fi,independenceday,354
CANCE,Sci-Fi,independenceday,174
PRESIDENT,Sci-Fi,independenceday,252
STEVE,Sci-Fi,independenceday,211
OLD MAN,Sci-Fi,irobot,37
NIGHT FOREMAN,Sci-Fi,irobot,27
ARN,Sci-Fi,irobot,30
BALDEZ,Sci-Fi,irobot,25
TOLLER,Sci-Fi,irobot,35
LT. BERGIN,Sci-Fi,irobot,115
ROBOT,Sci-Fi,irobot,35
ROBERTSON,Sci-Fi,irobot,129
HOGENMILLER,Sci-Fi,irobot,47
LANNING,Sci-Fi,irobot,29
CUT BACK TO:,Sci-Fi,irobot,51
VICTOR,Sci-Fi,irobot,133
SONNY,Sci-Fi,irobot,139
CALVIN,Sci-Fi,irobot,585
SPOONER,Sci-Fi,irobot,1046
HOLOGRAM,Sci-Fi,irobot,49
RESIDENT #1,Sci-Fi,islandthe,33
KLEINWORT,Sci-Fi,islandthe,23
MCCORD,Sci-Fi,islandthe,78
DR. SANGER (cont'd),Sci-Fi,islandthe,24
T H E WASP,Sci-Fi,islandthe,27
- - P L E A S U R E PARTNER SELECTED; PROGRAM COMMENCING...,Sci-Fi,islandthe,32
I C E ON SPEAKER,Sci-Fi,islandthe,28
THE DOCTOR,Sci-Fi,islandthe,39
JONES,Sci-Fi,islandthe,76
SCHEER (INTO HEADSET),Sci-Fi,islandthe,21
CENSOR (ON HOLOFRAME),Sci-Fi,islandthe,27
OZZIE,Sci-Fi,islandthe,119
THE SNAKE,Sci-Fi,islandthe,28
GREY DOVE,Sci-Fi,islandthe,26
BURDON,Sci-Fi,islandthe,30
DIGGS,Sci-Fi,islandthe,150
TOM,Sci-Fi,islandthe,116
SCHEER,Sci-Fi,islandthe,204
D R . ABRAMS,Sci-Fi,islandthe,43
CROWNE,Sci-Fi,islandthe,171
A VOICE,Sci-Fi,islandthe,39
DR. SANGER,Sci-Fi,islandthe,322
LYDIA,Sci-Fi,islandthe,41
MERRICK,Sci-Fi,islandthe,412
CENSOR,Sci-Fi,islandthe,43
ESTER,Sci-Fi,islandthe,201
KATHERINE,Sci-Fi,islandthe,140
LINCOLN,Sci-Fi,islandthe,721
DELONGPREE,Sci-Fi,jasonx,34
ADRIENNE,Sci-Fi,jasonx,47
STONEY,Sci-Fi,jasonx,25
AZRAEL,Sci-Fi,jasonx,70
DALLAS,Sci-Fi,jasonx,27
KICKER,Sci-Fi,jasonx,67
FAT LOU,Sci-Fi,jasonx,29
YLLO,Sci-Fi,jasonx,349
KKINSA,Sci-Fi,jasonx,72
COMPUTER VOICE,Sci-Fi,jasonx,25
JANESSA,Sci-Fi,jasonx,133
BOEMAN,Sci-Fi,jasonx,255
DELONGPRE,Sci-Fi,jasonx,286
THORGAN,Sci-Fi,jasonx,222
KAY-EM 14,Sci-Fi,jasonx,230
RIZZO,Sci-Fi,jasonx,417
BRI,Sci-Fi,jasonx,176
FARGO,Sci-Fi,judgedredd,27
MCGRUDER,Sci-Fi,judgedredd,25
FERGIE (X),Sci-Fi,judgedredd,48
