Char,Genre,Title,line_count
BURT,Fantasy,greenmilethe,114
TOOT,Fantasy,greenmilethe,41
DEL,Fantasy,greenmilethe,129
MELINDA,Fantasy,greenmilethe,52
PERCY,Fantasy,greenmilethe,193
BILLY,Fantasy,greenmilethe,120
HAL,Fantasy,greenmilethe,164
DEAN,Fantasy,greenmilethe,83
HARRY,Fantasy,greenmilethe,94
JAN,Fantasy,greenmilethe,138
BRUTAL,Fantasy,greenmilethe,304
COFFEY,Fantasy,greenmilethe,316
BRAD,Fantasy,greenmilethe,69
ELAINE,Fantasy,greenmilethe,89
PAUL,Fantasy,greenmilethe,1116
"REVISED - May 31, 1989",Fantasy,gremlins2,45
BILLY (CONT.),Fantasy,gremlins2,30
"REVISED May 16, 1989",Fantasy,gremlins2,23
"REVISED April 20, 1989",Fantasy,gremlins2,34
BILLY,Fantasy,gremlins2,34
