Char,Genre,Title,line_count
DOLLY,Crime,boondocksaints2allsaintsday,105
DOC,Crime,boondocksaints2allsaintsday,30
GREENLY,Crime,boondocksaints2allsaintsday,143
CREW CUT,Crime,boondocksaints2allsaintsday,26
DUFFY,Crime,boondocksaints2allsaintsday,116
(BEAT),Crime,boondocksaints2allsaintsday,21
ROCCO,Crime,boondocksaints2allsaintsday,42
EUNICE,Crime,boondocksaints2allsaintsday,552
KUNTSLER,Crime,boondocksaints2allsaintsday,68
ROMAN,Crime,boondocksaints2allsaintsday,48
POPPA M,Crime,boondocksaints2allsaintsday,161
CONNOR,Crime,boondocksaints2allsaintsday,293
MURPHY,Crime,boondocksaints2allsaintsday,262
MGNOR,Crime,boondocksaintsthe,27
ROZ,Crime,boondocksaintsthe,31
MOM,Crime,boondocksaintsthe,92
GREELY,Crime,boondocksaintsthe,37
MITCHELL,Crime,boondocksaintsthe,27
DOC,Crime,boondocksaintsthe,50
CHECKOV,Crime,boondocksaintsthe,36
CHAFFEY,Crime,boondocksaintsthe,23
CHIEF,Crime,boondocksaintsthe,21
DOLLY,Crime,boondocksaintsthe,28
DONNA,Crime,boondocksaintsthe,28
VINCENZO,Crime,boondocksaintsthe,21
GREENLY,Crime,boondocksaintsthe,94
DUFFY,Crime,boondocksaintsthe,58
PRIEST,Crime,boondocksaintsthe,69
AUGUSTUS,Crime,boondocksaintsthe,59
ROCCO,Crime,boondocksaintsthe,458
SMECKER,Crime,boondocksaintsthe,690
YAKAVETTA,Crime,boondocksaintsthe,88
CONNOR,Crime,boondocksaintsthe,433
MURPHY,Crime,boondocksaintsthe,340
JOHNNIE,Crime,bound,80
GINO,Crime,bound,56
COP #1,Crime,bound,31
CAESAR,Crime,bound,733
MICKEY,Crime,bound,136
ET,Crime,bound,801
CORKY,Crime,bound,572
LANDLADY,Crime,bountyhunterthe,31
LORRAINE,Crime,bountyhunterthe,41
STEWART,Crime,bountyhunterthe,63
DAWN,Crime,bountyhunterthe,30
MOM,Crime,bountyhunterthe,31
TERESA,Crime,bountyhunterthe,30
JIMMY,Crime,bountyhunterthe,49
RAY,Crime,bountyhunterthe,28
DWIGHT,Crime,bountyhunterthe,40
BOBBY,Crime,bountyhunterthe,105
(QUICKLY),Crime,bountyhunterthe,23
LOIS,Crime,bountyhunterthe,39
SID,Crime,bountyhunterthe,152
CASS,Crime,bountyhunterthe,762
MILO,Crime,bountyhunterthe,1088
