Char,Genre,Title,line_count
ROSENBERG,Adventure,haroldandkumargotowhitecastle,42
MALE NURSE,Adventure,haroldandkumargotowhitecastle,29
LIANE,Adventure,haroldandkumargotowhitecastle,44
FREAK SHOW,Adventure,haroldandkumargotowhitecastle,41
HIPPIE ASSHOLE,Adventure,haroldandkumargotowhitecastle,55
KUMAR (O.C.),Adventure,haroldandkumargotowhitecastle,40
MARIA,Adventure,haroldandkumargotowhitecastle,37
EXTREME SPORTS PUNK #1,Adventure,haroldandkumargotowhitecastle,24
COLE,Adventure,haroldandkumargotowhitecastle,43
KUMAR (cont'd),Adventure,haroldandkumargotowhitecastle,21
OFFICER BRUCKS,Adventure,haroldandkumargotowhitecastle,29
NEIL,Adventure,haroldandkumargotowhitecastle,52
TARIK,Adventure,haroldandkumargotowhitecastle,59
OFFICER PALUMBO,Adventure,haroldandkumargotowhitecastle,57
FEMALE ANCHOR,Adventure,haroldandkumargotowhitecastle,22
BILLY,Adventure,haroldandkumargotowhitecastle,45
J.D.,Adventure,haroldandkumargotowhitecastle,69
LUIS,Adventure,haroldandkumargotowhitecastle,27
HAROLD,Adventure,haroldandkumargotowhitecastle,894
KUMAR,Adventure,haroldandkumargotowhitecastle,1153
ELDER,Adventure,heavymetal,27
BELLYGUNNER,Adventure,heavymetal,32
BOMBARDIER,Adventure,heavymetal,54
NAVIGATOR,Adventure,heavymetal,45
PILOT,Adventure,heavymetal,96
GLORIA,Adventure,heavymetal,41
ROBOT,Adventure,heavymetal,36
EDSEL,Adventure,heavymetal,50
ZEKE,Adventure,heavymetal,56
PROSECUTOR,Adventure,heavymetal,25
FISTE,Adventure,heavymetal,69
STERNN,Adventure,heavymetal,55
AUSTIN,Adventure,heavymetal,25
GIRL,Adventure,heavymetal,25
NORL,Adventure,heavymetal,27
QUEEN,Adventure,heavymetal,60
ARD,Adventure,heavymetal,70
DEN,Adventure,heavymetal,59
DAN,Adventure,heavymetal,160
HARRY,Adventure,heavymetal,30
WHITMAN,Adventure,hellboy,43
MATLIN,Adventure,hellboy,21
OLD MATLIN,Adventure,hellboy,28
CLAY,Adventure,hellboy,82
BROOM,Adventure,hellboy,283
ABE,Adventure,hellboy,88
MANNING,Adventure,hellboy,123
GRIGORY,Adventure,hellboy,151
ILSA,Adventure,hellboy,34
MYERS,Adventure,hellboy,212
LIZ,Adventure,hellboy,166
HELLBOY,Adventure,hellboy,488
(SINGING),Adventure,howtotrainyourdragon2,36
STOICK,Adventure,howtotrainyourdragon2,211
TUFFNUT,Adventure,howtotrainyourdragon2,42
(BEAT),Adventure,howtotrainyourdragon2,47
DRAGO,Adventure,howtotrainyourdragon2,111
FISHLEGS,Adventure,howtotrainyourdragon2,40
SNOTLOUT,Adventure,howtotrainyourdragon2,39
RUFFNUT,Adventure,howtotrainyourdragon2,60
ERET,Adventure,howtotrainyourdragon2,166
VALKA,Adventure,howtotrainyourdragon2,206
ASTRID,Adventure,howtotrainyourdragon2,153
GOBBER,Adventure,howtotrainyourdragon2,115
HICCUP,Adventure,howtotrainyourdragon2,652
FISHLEGS,Adventure,howtotrainyourdragon,24
TUFFNUT,Adventure,howtotrainyourdragon,29
SNOTLOUT,Adventure,howtotrainyourdragon,23
STOICK,Adventure,howtotrainyourdragon,96
ASTRID,Adventure,howtotrainyourdragon,55
GOBBER,Adventure,howtotrainyourdragon,77
HICCUP,Adventure,howtotrainyourdragon,136
(BEAT),Adventure,howtotrainyourdragon,21
ELDERLY JAPANESE MAN,Adventure,inception,24
MILES,Adventure,inception,56
YUSUF,Adventure,inception,143
(MORE),Adventure,inception,22
EAMES,Adventure,inception,272
MAL,Adventure,inception,216
BROWNING,Adventure,inception,89
FISCHER,Adventure,inception,183
ARTHUR,Adventure,inception,415
ARIADNE,Adventure,inception,479
SAITO,Adventure,inception,245
COBB,Adventure,inception,1528
ROSCOE,Adventure,indianajonesandthelastcrusade,22
FEDORA,Adventure,indianajonesandthelastcrusade,32
KAZIM,Adventure,indianajonesandthelastcrusade,39
VOGEL,Adventure,indianajonesandthelastcrusade,73
DONOVAN,Adventure,indianajonesandthelastcrusade,270
KNIGHT,Adventure,indianajonesandthelastcrusade,32
ELSA,Adventure,indianajonesandthelastcrusade,214
CONTINUED:,Adventure,indianajonesandthelastcrusade,47
SALLAH,Adventure,indianajonesandthelastcrusade,82
BRODY,Adventure,indianajonesandthelastcrusade,178
HENRY,Adventure,indianajonesandthelastcrusade,429
INDY,Adventure,indianajonesandthelastcrusade,959
SATIPO,Adventure,indianajonesandtheraidersofthelostark,33
BELZIG,Adventure,indianajonesandtheraidersofthelostark,40
SALLAH,Adventure,indianajonesandtheraidersofthelostark,76
BELLOQ,Adventure,indianajonesandtheraidersofthelostark,162
SHLIEMANN,Adventure,indianajonesandtheraidersofthelostark,80
BRODY,Adventure,indianajonesandtheraidersofthelostark,46
EATON,Adventure,indianajonesandtheraidersofthelostark,44
MUSGROVE,Adventure,indianajonesandtheraidersofthelostark,41
MARION,Adventure,indianajonesandtheraidersofthelostark,298
INDY,Adventure,indianajonesandtheraidersofthelostark,591
MACGOWAN,Adventure,indianajonesiv,62
DEAN COVENTRY,Adventure,indianajonesiv,23
MARCUS,Adventure,indianajonesiv,96
GUTTERBUHG,Adventure,indianajonesiv,65
