Char,Genre,Title,line_count
JENNIFER,Romance,broadcastnews,88
GEORGE,Romance,broadcastnews,27
BILL,Romance,broadcastnews,42
BOBBIE,Romance,broadcastnews,24
MARTIN KLEIN,Romance,broadcastnews,27
PAUL,Romance,broadcastnews,93
ERNIE,Romance,broadcastnews,163
BLAIR,Romance,broadcastnews,114
YOUNG WOMAN,Romance,broadcastnews,47
TOM,Romance,broadcastnews,947
JANE,Romance,broadcastnews,1131
AARON,Romance,broadcastnews,856
GIRL,Romance,brokenembraces,22
MADAME,Romance,brokenembraces,23
MOTHER,Romance,brokenembraces,47
RAY,Romance,brokenembraces,28
RAY X,Romance,brokenembraces,46
ALEX,Romance,brokenembraces,21
ERNESTO JUNIOR,Romance,brokenembraces,48
POLICEMAN,Romance,brokenembraces,21
ERNESTO,Romance,brokenembraces,80
ERNESTNIOR,Romance,brokenembraces,36
ERNEST,Romance,brokenembraces,87
OFF,Romance,brokenembraces,32
LENA,Romance,brokenembraces,391
DOCTOR,Romance,brokenembraces,31
OFF HARRY,Romance,brokenembraces,75
HARRY,Romance,brokenembraces,444
JAVIER,Romance,brokenembraces,24
CHON,Romance,brokenembraces,102
PINA,Romance,brokenembraces,105
DIEGO,Romance,brokenembraces,330
JUDIT,Romance,brokenembraces,463
MATEO,Romance,brokenembraces,321
MARCUS,Romance,burlesque,78
SEAN,Romance,burlesque,71
JACK,Romance,burlesque,189
NIKKI,Romance,burlesque,46
ALI,Romance,burlesque,399
TESS,Romance,burlesque,135
ANDY,Romance,burningannie,27
MARK,Romance,burningannie,23
SARA,Romance,burningannie,24
JEN,Romance,burningannie,24
SCOTT,Romance,burningannie,29
JULIE,Romance,burningannie,220
AMANDA,Romance,burningannie,37
TOMMY,Romance,burningannie,44
SAM,Romance,burningannie,115
CHARLES,Romance,burningannie,157
BETH,Romance,burningannie,101
MAX,Romance,burningannie,586
SKILLZ,Romance,celestejesseforever,49
BETH,Romance,celestejesseforever,83
RILEY,Romance,celestejesseforever,32
SCOTT,Romance,celestejesseforever,42
VERONICA,Romance,celestejesseforever,36
PAUL,Romance,celestejesseforever,75
JESSE,Romance,celestejesseforever,261
CELESTE,Romance,celestejesseforever,592
BARTHOLOMEW'S VOICE,Romance,charade,22
EMCEE,Romance,charade,28
PETER,Romance,charade,267
SCOBIE,Romance,charade,98
DYLE,Romance,charade,398
GIDEON,Romance,charade,86
BRITISH DELEGATE,Romance,charade,23
TEX,Romance,charade,184
SYLVIE,Romance,charade,89
JEAN-LOUIS,Romance,charade,67
FELIX,Romance,charade,69
BARTHOLOMEW,Romance,charade,320
"""BARTHOLOMEW""",Romance,charade,36
REGGIE'S VOICE,Romance,charade,46
GRANDPIERRE,Romance,charade,175
ADAM,Romance,charade,279
REGGIE,Romance,charade,1475
CRUIKSHANK,Romance,charade,54
